time,x_bias=-4.471635,y_bias=-9.585345000000002,z_bias=-0.47704125000000003
1615999902.5080643,-4.158372617423618,-8.780547278725408,-0.44686596217343677
1615999902.6170702,-4.162813891249382,-8.787679305938154,-0.4476473025517024
1615999902.9370084,-4.193955660745425,-8.842382055478486,-0.4554500854356221
1615999903.200883,-4.197633693096591,-8.856279652574466,-0.4567536287354532
1615999903.6785207,-4.215945360838259,-8.894426249178013,-0.46141522396826384
1615999904.4671395,-4.240674925646649,-8.947290359465388,-0.46526635127313043
1615999904.5239787,-4.243943176390183,-8.950479955870733,-0.46603868776039914
1615999904.6346676,-4.245953744626282,-8.959850156312026,-0.46566580088279513
1615999904.7437246,-4.253224890108219,-8.970211388201417,-0.4671974264452275
1615999904.8563387,-4.262858004883144,-8.993220895275341,-0.46489781303805405
1615999904.916227,-4.26883200558597,-9.004030174459363,-0.4660150965585968
1615999905.5470464,-4.297361091977586,-9.089528879512411,-0.4674346113769878
1615999905.604429,-4.302476981247232,-9.098114504810114,-0.46700166261058573
1615999905.7667007,-4.304284189320413,-9.107476026164393,-0.4662439545246351
1615999906.401656,-4.321815435546522,-9.134075573492305,-0.4685134542638419
1615999906.5663118,-4.327475335295355,-9.14492979863401,-0.4703039224087515
1615999906.6761749,-4.328946076122977,-9.152922195641194,-0.4683421243528174
1615999906.8896973,-4.334037214966049,-9.163617538508456,-0.4702077161674144
1615999907.2096908,-4.3451898029037705,-9.187823050960173,-0.47011065195228946
1615999907.2674165,-4.346909150825986,-9.196631372246067,-0.4696358249784389
1615999907.4286356,-4.353227084637303,-9.203380435108986,-0.4710990625907543
1615999907.589825,-4.35486269574649,-9.214377456555813,-0.47336512308274625
1615999908.0121207,-4.362473537600614,-9.241277162159975,-0.4763878964813655
1615999908.2246077,-4.364834189202362,-9.24533799663299,-0.4759631523413863
1615999909.024011,-4.373698617144793,-9.276232531795335,-0.4776538427163996
1615999909.1353214,-4.379312725766976,-9.289994936868482,-0.47941702718387985
1615999909.2460768,-4.379298652524213,-9.2924711626248,-0.47936337834292064
1615999909.3564212,-4.380480665998971,-9.294746450998552,-0.47850724455949145
1615999910.1471426,-4.378743530591978,-9.330900540711797,-0.48384508830956535
1615999910.4713547,-4.388685082137468,-9.338769261889594,-0.4854893399632661
1615999910.580109,-4.3875857313160935,-9.338744069270698,-0.48623444656363346
1615999910.6371918,-4.389209874002932,-9.339769128577991,-0.48758460209799714
1615999910.7985842,-4.393580817919819,-9.350698374545695,-0.4913917642252737
1615999911.0690382,-4.398857203968815,-9.35665483305208,-0.4914148854866586
1615999911.2294672,-4.403428570609836,-9.361357901874344,-0.4933843542654741
1615999911.8592849,-4.421674802737248,-9.384260335027376,-0.4960521823804625
1615999912.1273568,-4.427741802285119,-9.399927347735339,-0.49621988411909745
1615999912.3438163,-4.426501877936007,-9.40126545509923,-0.4990642382150552
1615999912.840087,-4.435071573903524,-9.412446552870573,-0.4952792832494875
1615999913.2666938,-4.440916420956029,-9.421802234476955,-0.49784772501484675
1615999913.3252482,-4.4396447567464685,-9.419896712132186,-0.4989942477646983
1615999913.383826,-4.442105951087213,-9.420868517560756,-0.4983795122341808
1615999913.5481617,-4.445376575686632,-9.419212103340978,-0.49701161924290027
1615999913.6589775,-4.44873704211352,-9.420439505030297,-0.4939986038008105
1615999913.9857295,-4.452317128528437,-9.431329092922718,-0.49080843455795564
1615999914.3035007,-4.454089517670721,-9.429943643973557,-0.4886118467102523
1615999914.8423352,-4.463062538375733,-9.428021066259738,-0.4918469217296224
1615999914.901182,-4.465062968862056,-9.43229094704117,-0.49223979298720294
1615999915.0652754,-4.4652353723738845,-9.436662531123101,-0.49174107139569
1615999915.1759424,-4.468332688463644,-9.441549696753752,-0.4910055490749158
1615999916.3447015,-4.473597981777074,-9.454559797325414,-0.49606698925484144
1615999916.5186431,-4.47329138193971,-9.457692557358637,-0.49734625616867006
1615999916.6227918,-4.475342008439109,-9.457028475467201,-0.49988981567091356
1615999916.9991698,-4.480394961979495,-9.460994575402676,-0.5026900326981151
1615999917.1616037,-4.483328612463742,-9.463948523018642,-0.5036046960369485
1615999917.5337744,-4.479124644899241,-9.460114502596529,-0.503586100559302
1615999917.6453924,-4.4822858738210885,-9.46123629050491,-0.5052685797865901
1615999917.8593948,-4.488405386296901,-9.458065063838719,-0.5023695036588651
1615999918.4434376,-4.4893769128688215,-9.455297424225478,-0.5010140284633138
1615999918.553578,-4.489992687302732,-9.45791150548339,-0.5018308492968938
1615999918.6049826,-4.489455260429705,-9.458182390428556,-0.5029375408039248
1615999919.316393,-4.4912461542800015,-9.473431950692605,-0.5053521562813255
1615999919.658156,-4.496426298138617,-9.476677351207007,-0.5078965415740787
1615999920.668534,-4.497157013405657,-9.481106016077174,-0.5098425677037401
1615999920.7262845,-4.497802336700495,-9.477502693793666,-0.5113375698503713
1615999920.892952,-4.50059931333349,-9.47862766685573,-0.5115616941518676
1615999920.949977,-4.501055636998153,-9.475187976285302,-0.5107038664382454
1615999921.446621,-4.503408578858675,-9.477818115079687,-0.5112674450478549
1615999921.8712304,-4.503026284370173,-9.47687865839057,-0.5144421428375369
1615999922.08639,-4.498990547078614,-9.475091112879134,-0.5138931267730881
1615999922.1431446,-4.502334337589832,-9.476432712985511,-0.5130145670148006
1615999922.199178,-4.5014984942139336,-9.474593385855657,-0.5135719213446527
1615999922.7371888,-4.499851200413423,-9.468895422870249,-0.512700203638147
1615999923.0565295,-4.495364891828043,-9.482911128564247,-0.5099822019848456
1615999923.1646852,-4.496892255480665,-9.48408057210582,-0.5103746811653471
1615999923.3252609,-4.497887584850633,-9.485487772533704,-0.5103855152600552
1615999923.5388262,-4.4974335716707055,-9.488465902906738,-0.5134198781415806
1615999923.6471517,-4.496560768594459,-9.485949556438893,-0.5141761975665632
1615999924.2206275,-4.50004210968437,-9.494141276601471,-0.5122567712444123
1615999924.4343317,-4.50593890319839,-9.501194955962765,-0.5087905538930267
1615999924.868347,-4.50633171604115,-9.502396863154958,-0.5104037767953314
1615999924.9245977,-4.505280898880739,-9.50397289452341,-0.5096747390273781
1615999925.0395467,-4.504118780903082,-9.50706157808317,-0.507886309603526
1615999925.2015784,-4.504927593094051,-9.507190962302339,-0.5084949465074907
1615999925.6213348,-4.503889976936029,-9.512669507693811,-0.5057353121573839
1615999925.6818602,-4.505838577166669,-9.513792812616874,-0.50444045903581
1615999925.734483,-4.509670514481052,-9.516883460645797,-0.5055504689009974
1615999925.8451433,-4.51215730303045,-9.516489341231157,-0.5052792931741689
1615999926.0720887,-4.514383872700145,-9.510709828340659,-0.504620860240003
1615999926.9699357,-4.5075548770220975,-9.511914353583546,-0.5090515774743855
1615999927.4551659,-4.504295249309243,-9.512938720427178,-0.5098360554871421
1615999927.6648195,-4.505066563096829,-9.510978824038789,-0.5057245744587473
1615999927.7771204,-4.504824988491203,-9.511065595440417,-0.5052366554270182
1615999928.09926,-4.503533194430445,-9.51373327252834,-0.5054653228464386
1615999928.587328,-4.505747904247035,-9.511997318127735,-0.5076197889740279
1615999929.016236,-4.5071276611542395,-9.523504060050579,-0.5079218817812586
1615999929.4415586,-4.504514944990298,-9.529208463463016,-0.5102439214704734
1615999929.763096,-4.502359582725918,-9.523082152878498,-0.511399577852111
1615999929.980314,-4.499875433402139,-9.52283518140547,-0.5110428762210429
1615999930.1949658,-4.501312162277436,-9.522425261295503,-0.5111517479842442
1615999930.251755,-4.500049040654662,-9.521526008682548,-0.5120777305044018
1615999930.3090322,-4.4991962965981775,-9.524257882198667,-0.5143717385806905
1615999930.8608713,-4.495067380013236,-9.519702727953474,-0.5120689425666187
1615999931.0256317,-4.497470179796868,-9.517236294483224,-0.5129197628244131
1615999931.084028,-4.494670477998899,-9.517263931538391,-0.511728065196169
1615999931.35091,-4.493985270131854,-9.514599961757769,-0.5121048861817775
1615999931.6690836,-4.493121348674931,-9.509197444473166,-0.5119233309927196
1615999932.160004,-4.486010214952927,-9.514750597504493,-0.5120020457651312
1615999932.5240245,-4.485409265366045,-9.507880524156858,-0.509501719495322
1615999933.4343674,-4.47853177991329,-9.501988610848704,-0.5114719649221369
1615999933.545643,-4.479246462114157,-9.499893724740216,-0.5124822452729155
1615999933.8156374,-4.478448714192905,-9.500158217471707,-0.5125328138560646
1615999934.1339827,-4.479782496677651,-9.498598896284562,-0.5163552281652414
1615999934.882477,-4.480483200817224,-9.499682910969332,-0.513330750049605
1615999934.9945226,-4.482403368809051,-9.500236081859638,-0.512834942549109
1615999935.3780918,-4.48471529950311,-9.501601698871188,-0.5132240671242524
1615999935.9690785,-4.484456331646905,-9.495810787316035,-0.5131597704600465
1615999936.1946228,-4.48900891664066,-9.495640659871963,-0.5127544746176126
1615999936.254747,-4.489352889199512,-9.49766016074051,-0.5133464105727221
1615999936.3648143,-4.4860167667044415,-9.496870973541773,-0.512617567002325
1615999936.5870142,-4.482767005222984,-9.49659065222362,-0.5137418014185148
1615999936.9217231,-4.4824942442643465,-9.497111687016808,-0.5122908523878378
1615999937.6405418,-4.484457239877414,-9.495345900792236,-0.5095644666469983
1615999937.6995125,-4.488373415803853,-9.49286764236647,-0.508911758760723
1615999937.7591772,-4.489031175936252,-9.488438521190337,-0.5122060140451331
1615999937.8172967,-4.490778364176889,-9.489279135978434,-0.5114589539046818
1615999938.1959102,-4.487203803169796,-9.484936943937033,-0.5134089373989902
1615999938.4652474,-4.488453250398664,-9.48208844708003,-0.5096556213166716
1615999939.0509615,-4.492315668654576,-9.479107264223318,-0.5068175129957072
1615999939.1093898,-4.49271751196803,-9.481266191581085,-0.5073493378657501
1615999939.3270457,-4.491232990584297,-9.475133226231884,-0.5097450890634535
1615999939.4415073,-4.4874245790716705,-9.474285700029869,-0.5102245367910908
1615999939.497763,-4.487000333280954,-9.47833034302957,-0.5110722914231799
1615999939.6526039,-4.487297422632177,-9.48219605351125,-0.5107912257956201
1615999939.9423711,-4.484865300085496,-9.485682005839745,-0.5075688162082791
1615999940.4569068,-4.484320161724268,-9.490401431147061,-0.5102130401928996
1615999940.8306842,-4.481182804778237,-9.485304857688826,-0.5092513402979262
1615999941.0037982,-4.480942200425583,-9.487416735379504,-0.5101733191898402
1615999941.116942,-4.481020278421328,-9.485817568025709,-0.5111965859979418
1615999941.5378435,-4.481243139581794,-9.475988403371904,-0.5083565622038537
1615999941.749971,-4.482230982093076,-9.478407025553356,-0.5066089551998371
1615999941.8670943,-4.4841501996939295,-9.482486355987394,-0.5068226176214466
1615999942.303408,-4.484293568553275,-9.486711956269895,-0.5084887591203932
1615999942.4133117,-4.486000632867742,-9.485819836707195,-0.5097913715291892
1615999942.9882345,-4.477946075549694,-9.488853658903142,-0.5082266615619454
1615999943.593365,-4.477688452462186,-9.49573033468999,-0.5115150418031679
1615999943.7570004,-4.478849067937563,-9.493873031343089,-0.5119998913851362
1615999943.8146951,-4.479560577258188,-9.495184301029658,-0.5109923924712849
1615999943.872358,-4.474626282303043,-9.497232172104777,-0.5099357461724954
1615999944.1460116,-4.475262490983937,-9.500996577404981,-0.5093807245046718
1615999944.36522,-4.473545953819597,-9.50158821737033,-0.5094248656559541
1615999945.0342007,-4.472003792484313,-9.503866630167431,-0.5040182364109277
1615999945.2698216,-4.471059357352799,-9.49947762007348,-0.5042438587635739
1615999945.5874836,-4.469931844992301,-9.500067793712613,-0.5052958629848397
1615999946.0097852,-4.468248242962883,-9.501538209086943,-0.5048751979168496
1615999946.3296545,-4.473458171308986,-9.495145908331308,-0.5067618116034948
1615999947.2396815,-4.471811536341524,-9.499061367794162,-0.5082576663337212
1615999947.3551397,-4.4707559209781085,-9.500670754116221,-0.5085125896703839
1615999947.8139174,-4.4698207469879465,-9.499724982077733,-0.5075950211096381
1615999948.3118894,-4.476644344551335,-9.49123256264268,-0.5071163773955789
1615999949.593206,-4.482005572866938,-9.507949668945129,-0.49959928718916147
1615999949.9243302,-4.4847335379264015,-9.514869585552946,-0.4991823277599528
1615999949.9850068,-4.486202090521666,-9.514871055800441,-0.4989147244375297
1615999950.1515167,-4.491895493481082,-9.516774965572111,-0.49751426820701067
1615999950.367828,-4.487294793431481,-9.516374106658185,-0.4974416195840593
1615999950.6879528,-4.486113627042195,-9.515570386935687,-0.49554790635433654
1615999951.129117,-4.4859393991960195,-9.521583006616492,-0.49687332989460226
1615999951.2901537,-4.485880005204059,-9.522004676550328,-0.4967170965956562
1615999951.9235666,-4.485387776189546,-9.519171573904243,-0.4985124383577511
1615999952.196468,-4.478876746197951,-9.513678839735338,-0.5017157242343266
1615999952.2558498,-4.476191848948611,-9.511003755824605,-0.5029718313220636
1615999952.6867197,-4.469185483296686,-9.5072101528612,-0.5070015181864961
1615999952.744168,-4.469906128463719,-9.508213051332588,-0.5073565030046311
1615999952.8999045,-4.470887496507291,-9.506459611611069,-0.508669233594839
1615999953.280839,-4.464796913173755,-9.505841046890607,-0.5117031641842124
1615999953.338411,-4.464829954601598,-9.504999310057483,-0.5131813962169466
1615999953.5552778,-4.467898591892839,-9.504027072538408,-0.5139415252541059
1615999953.7841492,-4.469751090054061,-9.499433750564501,-0.5139387064763342
1615999954.1269767,-4.470149135428365,-9.501433939988983,-0.5151300054552806
1615999954.8622212,-4.468633658642817,-9.503887705083233,-0.5129907129739851
1615999955.147714,-4.468128654268992,-9.50094316076601,-0.5109517842998653
1615999955.9194076,-4.468201469950401,-9.499894068640879,-0.5119463628239447
1615999956.0294726,-4.465669510698389,-9.506269551674926,-0.5101192552037482
1615999956.1381743,-4.46665293743549,-9.508980537596596,-0.5106848820251936
1615999956.4071512,-4.467285455530312,-9.509748919720446,-0.5065094574407216
1615999957.0188355,-4.469241650711619,-9.510486997675557,-0.507457177918697
1615999957.1899242,-4.468242991862457,-9.510309681421813,-0.505449905078115
1615999957.672732,-4.464147445198879,-9.507291667171721,-0.507894162833915
1615999958.109485,-4.47146890003709,-9.500452782492822,-0.5101130924021419
1615999958.172231,-4.471223392237088,-9.504433700650003,-0.510048500944706
1615999958.3811154,-4.469951277101612,-9.507070716941428,-0.5103083707139657
1615999958.4382951,-4.4697207466872895,-9.502734259674293,-0.5114731091367578
1615999958.4962983,-4.468352928828213,-9.504214472906774,-0.5120887942649364
1615999958.7149749,-4.472649489977514,-9.496180364943548,-0.5148376418743902
1615999958.8257124,-4.472722265126961,-9.495766250681172,-0.5140852478010899
1615999959.1003091,-4.474526484880426,-9.490390627269692,-0.5164928631061497
1615999960.3495307,-4.470976188342658,-9.50379946228197,-0.515697977449219
1615999960.4004152,-4.472903926459232,-9.50448646765915,-0.5155284976747267
1615999960.6742103,-4.475770374923357,-9.503997905520482,-0.5154677955648558
1615999960.7809658,-4.473849919462382,-9.505006722200624,-0.5133124864331151
1615999961.648631,-4.473055290531241,-9.521865109166953,-0.5146450391509575
1615999961.8131008,-4.473609822847173,-9.523995446059587,-0.5147584380931349
1615999961.8737867,-4.4733603499987895,-9.52778203356617,-0.5155648902233307
1615999961.9315946,-4.472639246498802,-9.52499171323051,-0.5150467413210974
1615999962.044511,-4.474611850493475,-9.529753878137223,-0.5161994361688076
1615999962.4169855,-4.474099144692182,-9.52773625250339,-0.5159439470518951
1615999962.4764986,-4.473093946712807,-9.529153801078571,-0.5151625375055624
1615999962.5868456,-4.47322021715149,-9.528882816532738,-0.5150916824791096
1615999962.6449974,-4.469697434731874,-9.531276642998899,-0.5153920681677977
1615999963.067364,-4.464641515856066,-9.532603950099977,-0.5157495070193331
1615999963.2911775,-4.46738314969053,-9.536536506492988,-0.5158487168296484
1615999963.4465756,-4.469368475011689,-9.536130430013777,-0.5151523273647384
1615999963.8162882,-4.474839457654451,-9.528614513775487,-0.5158299019594855
1615999964.494906,-4.481459923764604,-9.533103324568438,-0.5186293446637028
1615999964.5515049,-4.484332824526957,-9.534372291322754,-0.5175555512170658
1615999964.607948,-4.483851996281688,-9.531953568409527,-0.5170174957048951
1615999964.76862,-4.482575921783725,-9.529187692781953,-0.5141329332243144
1615999965.468155,-4.47978554465014,-9.526849157739662,-0.5144562500556262
1615999965.5255556,-4.479857591688487,-9.529425737155636,-0.5140649999727241
1615999966.0493395,-4.481425757629077,-9.5206388862798,-0.5127945704582342
1615999966.4177284,-4.479482087544696,-9.515268181771233,-0.5158002659429003
1615999966.5829806,-4.476920273849405,-9.5163164658894,-0.5138212283341889
1615999966.9018512,-4.479999542353492,-9.517409916491227,-0.5130684160625846
1615999967.1175706,-4.476518884696051,-9.52430342706152,-0.5129896535371098
1615999967.1733482,-4.474070783890599,-9.525228413862996,-0.5134027844317213
1615999967.80907,-4.472015030396889,-9.531214079359847,-0.512559287700903
1615999968.1317863,-4.46994215433428,-9.532751727001392,-0.5120255766664293
1615999968.2421365,-4.470042732790938,-9.532099209731378,-0.5124178208997651
1615999968.4051661,-4.473342549834315,-9.534679019853145,-0.5126996404512212
1615999969.0375123,-4.481284672012952,-9.538985105051891,-0.5153393819293225
1615999969.2068722,-4.479435607039894,-9.540438676461358,-0.515518503228929
1615999969.3080423,-4.481198588459801,-9.543068196799778,-0.5169383100146733
1615999969.414994,-4.485036602575203,-9.54397501483178,-0.5171064269145266
1615999971.0596685,-4.474888974365359,-9.541012950388735,-0.5186488142878541
1615999972.0160797,-4.481172835836052,-9.540426351315965,-0.5148213735106683
1615999972.2282689,-4.484662754919252,-9.53985557190237,-0.513075729726247
1615999972.2867181,-4.484791127370059,-9.542457016183347,-0.5131074724289846
1615999972.556321,-4.48395668359604,-9.542978436595686,-0.5126844186403713
1615999972.7208705,-4.490724981800189,-9.539751444159853,-0.5115522654976102
1615999972.8862958,-4.489024054662365,-9.54311039042107,-0.5097242504142079
1615999972.943826,-4.488321314115741,-9.54287928651686,-0.5094395079100658
1615999973.00111,-4.486405719964838,-9.543739113715173,-0.5102689117026555
1615999973.2772584,-4.480829101470534,-9.544075489341255,-0.511160997546052
1615999973.962104,-4.485914060139229,-9.547789665638557,-0.5071334046641427
1615999974.1837487,-4.488367071108535,-9.53983800004984,-0.5063669829577238
1615999974.350052,-4.4938230999957725,-9.533498930596814,-0.5080401994743032
1615999974.4003625,-4.491286145305857,-9.535568301877937,-0.5088038245047646
1615999974.61771,-4.488277995867846,-9.542938822811259,-0.5067716401497219
1615999974.9512072,-4.4834327329168175,-9.54701299629659,-0.5078162372165629
1615999975.0081782,-4.483353046531773,-9.549778562670289,-0.5071143190959533
1615999975.4475915,-4.476839069372432,-9.54749164922507,-0.5104191861609543
1615999975.8294241,-4.468816070941137,-9.543028750110972,-0.5107163017961567
1615999975.8817904,-4.4670029102317255,-9.543498462609863,-0.5102466387781951
1615999976.0401194,-4.4648141773181145,-9.542130468203927,-0.511587605666509
1615999976.0969381,-4.464878535544933,-9.542959163521887,-0.5118967296098439
1615999976.6175187,-4.467070159763314,-9.545418456669195,-0.5096110453260566
1615999976.8868344,-4.466566169908703,-9.547711487181786,-0.5102928470921392
1615999977.696988,-4.464616736499207,-9.540205420281548,-0.5104095970955248
1615999978.862106,-4.46777337253428,-9.544545585776172,-0.5093022638225376
1615999978.9712102,-4.468018432420848,-9.542465503619226,-0.5089198987724691
1615999979.1269462,-4.466043970709517,-9.541350378196231,-0.5096521101090281
1615999979.4072695,-4.4636214456923975,-9.543365880670127,-0.5105604081178584
1615999979.4658558,-4.463347731235474,-9.545407221863426,-0.5088673040366798
1615999979.8378081,-4.4615787274573995,-9.53949061056678,-0.5069679229101661
1615999979.8943155,-4.460887940182825,-9.542708204461112,-0.5073232436810645
1615999980.2683005,-4.462536899821742,-9.539371329262108,-0.5069334407977882
